track_name,artist_name,track_popularity,track_duration_ms,explicit,artist_popularity,artist_followers,primary_genre,release_year,album_type,track_duration_min,popularity_category,true_hit,predicted_hit,similarity_to_popular_song
Adorn,Miguel,70.0,193146.0,False,78.0,6130984.0,R&B,2012,album,3.22,High,1,1,0.09458390531359881
Adventure of a Lifetime,Coldplay,83.0,263786.0,False,88.0,60804949.0,Unknown,2015,album,4.4,High,1,1,0.17574018504108552
Afire Love,Ed Sheeran,56.0,314280.0,False,88.0,122773292.0,Soft Pop,2014,album,5.24,Medium,0,1,0.2434396275162009
Afraid,The Neighbourhood,76.0,251186.0,True,83.0,21591569.0,Unknown,2013,album,4.19,High,1,1,0.12709532849537722
Afraid - Slowed Down,The Neighbourhood,38.0,284603.0,True,83.0,21591569.0,Unknown,2013,album,4.74,Medium,0,1,0.1552879348773456
Africa,TOTO,86.0,295893.0,False,73.0,3718127.0,Yacht Rock,1982,album,4.93,High,1,0,0.1909973236096507
Afrocat (Fortune Cookie),Sandra Iris,41.0,125180.0,False,37.0,2184.0,Unknown,2025,single,2.09,Medium,0,0,0.6422949472701703
After Dark,Mr.Kitty,32.5,257147.0,False,61.5,837299.5,Witch House,2014,album,4.29,Medium,0,0,0.27829572865958885
After Dark (feat. Static Major & Ty Dolla $ign),Drake,57.0,289560.0,True,95.0,103039388.0,Rap,2018,album,4.83,Medium,0,1,0.23116904239699904
After Hours,The Weeknd,40.666666666666664,361332.0,False,93.33333333333333,112957099.0,Unknown,2020,single,6.02,Medium,0,1,0.2890499550816924
After Midnight,Chappell Roan,68.0,204857.0,False,82.0,7310428.0,Unknown,2023,album,3.41,High,1,1,0.0643889612842722
After The Storm,Mikolai Stroinski,50.0,90983.0,False,52.0,23962.0,Medieval,2015,album,1.52,Medium,0,0,0.4590241514953326
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,80.0,207454.0,False,83.0,9472867.0,Unknown,2018,album,3.46,High,1,1,0.06789874115526903
After the Rain,Unlike Pluto,33.0,176275.0,False,57.0,398659.0,Unknown,2025,album,2.94,Medium,0,0,0.32259956473734586
Afterglow,Taylor Swift,73.0,223293.0,False,100.0,145396321.0,Unknown,2019,album,3.72,High,1,1,0.23930082010166567
Afterglow,Wilkinson,65.0,225172.0,False,60.0,304362.0,Drum And Bass,2013,album,3.75,High,0,0,0.3025278309117719
Afterparty,Wegz,52.0,244769.0,False,61.0,7433128.0,Egyptian Hip Hop,2025,album,4.08,Medium,0,0,0.270763248993357
Again (feat. XXXTENTACION),Noah Cyrus,84.0,193961.0,False,72.0,2069532.0,Unknown,2017,single,3.23,High,1,0,0.15272902643258307
Agent of Chaos,Hans Zimmer,38.0,415293.0,False,77.0,4779199.0,Soundtrack,2008,album,6.92,Medium,0,1,0.3004311967152617
Agents of S.H.I.E.L.D. Overture,Bear McCreary,37.0,171960.0,False,59.0,241502.0,Celtic,2015,album,2.87,Medium,0,0,0.31569661859593784
Agni Kai,Jeremy Zuckerman,42.0,189546.0,False,43.0,23528.0,Unknown,2023,album,3.16,Medium,0,0,0.5146656273552054
Agora Hills,Doja Cat,76.0,265360.0,True,86.0,34745602.5,Unknown,2023,album,4.42,High,1,1,0.15182021681256205
Agosto,Bad Bunny,74.0,139041.0,True,95.0,102536542.0,Reggaeton,2022,album,2.32,High,1,1,0.20835145805509747
Aguacero,Bad Bunny,75.0,210989.0,True,95.0,102571645.0,Reggaeton,2022,album,3.52,High,1,1,0.19717872919170393
Aguas da Amazonia: Japurá River,Philip Glass,15.0,284680.0,False,58.0,689447.0,Minimalism,2021,compilation,4.74,Low,0,0,0.3240357690794225
Ah Law Gany Tany,Sherine,22.0,308323.0,False,66.0,9661696.0,Egyptian Pop,2003,album,5.14,Low,0,0,0.2612721415513567
Ain't It Fun,Paramore,76.0,296520.0,False,79.0,9795296.0,Pop Punk,2013,album,4.94,High,1,1,0.16244279926142033
Ain't It Funny,Jennifer Lopez,58.0,245360.0,False,74.0,13708054.0,Unknown,2001,album,4.09,Medium,0,0,0.1622709303417772
Ain't No Grave,Anna Calvi,40.0,240146.0,False,39.0,132370.0,Unknown,2022,single,4.0,Medium,0,0,0.5142390665779505
Ain't No Love,Future,55.0,182840.0,True,88.0,22675640.0,Rap,2024,album,3.05,Medium,0,1,0.10020888363489855
Ain't No Mountain High Enough,Marvin Gaye,1.0,151666.0,False,72.0,5977021.0,Motown,1967,album,2.53,Low,0,0,0.16200379884853308
Ain't No Other Man,Christina Aguilera,61.0,228906.0,False,76.0,9247395.0,Unknown,2006,album,3.82,High,0,1,0.12914958396797513
Ain't No Sunshine,Bill Withers,81.0,125093.0,False,71.0,2005746.0,Soul,1971,album,2.08,High,1,0,0.1856716118765733
Ain't Shit,Doja Cat,75.0,174253.0,True,86.0,34748949.0,Unknown,2021,album,2.9,High,1,1,0.12452791599500511
Ain't Worth the Whiskey,Cole Swindell,62.0,191906.0,False,64.0,2565032.0,Country,2014,album,3.2,High,0,0,0.23067115895614762
Ain't Your Mama,Jennifer Lopez,68.0,218234.0,False,74.0,13708054.0,Unknown,2016,single,3.64,High,1,0,0.15168575141982013
Ainda Te Amo - Na Voz do Criador,Nikon,10.0,196884.0,False,1.0,226.0,Unknown,2017,single,3.28,Low,0,0,1.0018138557857075
Ainsi bas la vida,Indila,68.0,214760.0,False,69.0,2545147.0,French Pop,2014,album,3.58,High,1,0,0.1827490395162907
Ain’t No Fun (If The Homies Can’t Have None),Snoop Dogg,64.0,246400.0,True,81.0,15700135.0,G-Funk,1993,album,4.11,High,0,1,0.11968559752337109
Ain’t the One,ConKi,48.0,137391.0,False,61.0,26095.0,Unknown,2021,single,2.29,Medium,0,0,0.37585154623880596
Air Force Ones,Nelly,63.0,304000.0,True,74.0,3743667.0,Unknown,2002,album,5.07,High,0,0,0.19155516720229493
Airbag,Radiohead,65.0,287880.0,False,85.0,13822540.0,Art Rock,1997,album,4.8,High,0,1,0.1414388036192702
Airplane pt.2,BTS,57.0,218614.0,False,85.0,81197976.0,K-Pop,2018,album,3.64,Medium,0,1,0.17049097732008814
AirplaneMode,BONES,66.0,75428.0,True,71.0,1958141.0,Cloud Rap,2019,album,1.26,High,0,0,0.2230815250024754
Airplanes (feat. Hayley Williams of Paramore),B.o.B,78.0,180480.0,True,74.0,2265465.0,Unknown,2010,album,3.01,High,1,0,0.13335930857479514
Al Origami,El Waili,21.0,195176.0,False,53.0,553964.0,Egyptian Hip Hop,2024,album,3.25,Low,0,0,0.35407974538055104
"Alan Turing's Legacy (From ""The Imitation Game"" Soundtrack)",Alexandre Desplat,48.0,116520.0,False,62.0,344387.0,Soundtrack,2014,album,1.94,Medium,0,0,0.29647231515945804
Alarm,Millo,18.0,181600.0,False,5.0,429.0,Unknown,2025,single,3.03,Low,0,0,0.950215384548929
Alejandro,Lady Gaga,48.333333333333336,274213.0,False,88.66666666666667,42263045.666666664,Art Pop,2009,album,4.57,Medium,0,1,0.16759741624005325
Alibi (with Pabllo Vittar & Yseult),Sevdaliza,77.0,161655.0,False,69.0,917778.0,Unknown,2024,single,2.69,High,1,0,0.19841922728648959
"Alice's Theme - From ""Alice in Wonderland""/Soundtrack Version",Danny Elfman,54.0,307226.0,False,66.0,490197.0,Soundtrack,2010,album,5.12,Medium,0,0,0.27582967440046363
Alien Blues,Vundabar,38.0,155994.5,True,59.0,542171.0,Unknown,2015,album,2.6,Medium,0,0,0.3013626878009174
Alive,Lafferty,36.0,169040.0,False,18.0,181.0,Unknown,2025,single,2.82,Medium,0,0,0.8679757329614528
All About That Bass,Meghan Trainor,69.0,187920.0,True,74.0,15743681.0,Unknown,2015,album,3.13,High,1,0,0.1524717697824828
All About Tonight,Pixie Lott,52.0,186173.0,False,44.0,938275.0,Unknown,2011,album,3.1,Medium,0,0,0.4359254266222327
All Along the Watchtower,Jimi Hendrix,74.0,240800.0,False,66.0,7367112.0,Psychedelic Rock,1968,album,4.01,High,1,0,0.22160736371628006
All By Myself,Alok,64.0,171747.0,False,76.0,11246962.0,Brazilian Bass,2022,single,2.86,High,0,1,0.12928353331817724
All Eyes On Me (Song Only),Bo Burnham,54.0,212860.0,True,63.0,2078789.0,Comedy,2021,album,3.55,Medium,0,0,0.24285745090673544
All Eyez On Me (ft. Big Syke),2Pac,78.0,307773.0,True,78.0,22549768.0,Old School Hip Hop,1996,album,5.13,High,1,1,0.19716595054634092
All For Me,Mariah the Scientist,70.0,178800.0,False,73.0,1176430.0,Alternative R&B,2021,album,2.98,High,1,0,0.15314992895069385
All For Us - from the HBO Original Series Euphoria,Labrinth,67.0,192986.0,False,73.0,3635017.0,Unknown,2019,single,3.22,High,1,0,0.14001389602939876
All I Ask,Adele,71.0,271800.0,False,83.0,66734917.0,Soft Pop,2015,album,4.53,High,1,1,0.18917484600543794
All I Ask of You (feat. Pennybirdrabbit),Skrillex,40.0,340340.0,False,74.0,7528679.0,Dubstep,2010,album,5.67,Medium,0,0,0.23105067741830937
All I Ever Wanted - Radio Edit,Basshunter,68.0,176453.0,False,60.0,544907.0,Eurodance,2008,album,2.94,High,1,0,0.2887520790565947
All I Know,The Weeknd,61.0,321026.0,True,93.0,112957721.0,Unknown,2016,album,5.35,High,0,1,0.2525515265707031
All I Need,Radiohead,82.0,228746.0,False,85.0,13831380.0,Art Rock,2007,album,3.81,High,1,1,0.08689944726177039
All I Need Is MONEY!,Yoshihisa Hirano,0.0,91760.0,False,51.0,62853.0,Anime,2012,album,1.53,Low,0,0,0.4392551011049885
All I Want,Kodaline,79.0,305746.0,False,66.0,3183968.0,Unknown,2013,album,5.1,High,1,0,0.25411283727651646
All I Want,Olivia Rodrigo,72.0,177322.0,False,85.0,49083617.0,Unknown,2020,compilation,2.96,High,1,1,0.1427740606215013
All I Want,Oscen,43.0,151304.0,False,35.0,17142.0,Dark R&B,2024,single,2.52,Medium,0,0,0.5949642718529612
"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,78.0,177322.0,False,84.0,49050008.0,Unknown,2019,single,2.96,High,1,1,0.14447923885708852
All I Want for Christmas Is You,Mariah Carey,78.0,241106.0,False,79.0,11909137.0,Christmas,1994,album,4.02,High,1,1,0.11890398020243466
All Is On My Side,Sam Fender,60.0,273728.0,False,73.0,1206228.0,Unknown,2019,single,4.56,Medium,0,0,0.18219507059891168
All Mine,Kanye West,68.0,145506.0,True,89.0,31059657.0,Rap,2018,album,2.43,High,1,1,0.13261588837399135
All Mine,PLAZA,63.0,234871.0,True,50.0,211275.0,Dark R&B,2017,single,3.91,High,0,0,0.4026080500232152
All My Ex's Live In Texas,George Strait,41.0,200466.0,False,72.0,5159832.0,Country,2002,compilation,3.34,Medium,0,0,0.15150576634601698
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,67.0,229746.0,True,56.0,370154.0,Unknown,2015,single,3.83,High,1,0,0.33560309503817626
All My Heroes - Radio Edit,Naeleck,14.0,228433.0,False,66.0,115162.0,Electro House,2020,single,3.81,Low,0,0,0.2815973870972199
All My Life,Tiësto,59.0,146974.0,False,80.0,7978695.0,Edm,2024,single,2.45,Medium,0,1,0.10218399039704695
All My Life (feat. J. Cole),Lil Durk,66.0,223878.0,True,78.0,9504357.0,Chicago Drill,2023,album,3.73,High,0,1,0.11073065615546483
"All My Loving - From ""Across The Universe"" Soundtrack",Jim Sturgess,30.0,151426.0,False,38.0,22421.0,Unknown,2007,compilation,2.52,Low,0,0,0.5619438530086734
All My Tears,Ane Brun,0.0,124853.0,False,55.0,354566.0,Unknown,2013,album,2.08,Low,0,0,0.35408858797563453
All Night,Beyoncé,78.0,322000.0,False,84.0,41176723.0,Unknown,2016,album,5.37,High,1,1,0.21142726355858152
All Night,The Vamps,66.0,197640.0,False,62.0,5913008.0,Unknown,2017,album,3.29,High,0,0,0.2514962073119121
All Night (feat. Knox Fortune),Chance the Rapper,60.0,141542.0,True,74.0,6033166.0,Unknown,2016,album,2.36,Medium,0,0,0.14923129887400327
All Night Long,KOLBEIN,39.0,165224.0,False,28.0,631.0,Hypertechno,2025,single,2.75,Medium,0,0,0.7486817725025903
All Night Parking (with Erroll Garner) Interlude,Adele,61.0,161829.0,False,83.0,66734917.0,Soft Pop,2021,album,2.7,High,0,1,0.1663679671532849
All Of The Girls You Loved Before,Taylor Swift,71.0,221407.0,False,100.0,145396321.0,Unknown,2019,single,3.69,High,1,1,0.23895616215925528
All Of The Lights,Kanye West,79.0,299613.0,True,89.0,31052119.0,Rap,2010,album,4.99,High,1,1,0.17832881581670376
All Related,Nessi Gomes,52.0,369449.0,False,42.0,91548.0,Unknown,2016,album,6.16,Medium,0,0,0.5392173975801718
All Saints,Bear McCreary,0.0,139106.0,False,59.0,241463.0,Celtic,2014,album,2.32,Low,0,0,0.32227098281252264
All Star,Smash Mouth,78.0,200373.0,False,64.0,1197682.0,Unknown,1999,album,3.34,High,1,0,0.23728362352191099
All The Boys Want,Emily Osment,25.0,138120.0,False,41.0,764468.0,Unknown,2010,album,2.3,Low,0,0,0.47275582621595036
All The Right Moves,OneRepublic,69.0,238000.0,False,81.0,18703625.0,Soft Pop,2009,album,3.97,High,1,1,0.12066824418733699
All The Small Things,blink-182,81.0,167066.0,False,76.0,9290142.0,Pop Punk,1999,album,2.78,High,1,1,0.12636191458822701
"All The Stars (with SZA) - From ""Black Panther: The Album""",Kendrick Lamar,74.5,233863.0,True,89.0,44592005.0,Hip Hop,2018,single,3.9,High,1,1,0.14523801973411773
All The Way Up (feat. Infared),Fat Joe,59.0,191900.0,True,66.0,2133926.0,East Coast Hip Hop,2017,album,3.2,Medium,0,0,0.211764010013899
All These Years,Camila Cabello,51.0,164373.0,False,78.0,35579266.0,Unknown,2018,album,2.74,Medium,0,1,0.15686846814462896
All This Time,Sonny Fodera,65.0,223898.0,False,66.0,306513.0,House,2025,single,3.73,High,0,0,0.2500142326536264
All Time Low,The Wanted,53.0,205200.0,False,61.0,2444287.0,Unknown,2010,album,3.42,Medium,0,0,0.26112555949480576
All Too Well,Taylor Swift,45.0,329160.0,False,100.0,145442846.0,Unknown,2012,album,5.49,Medium,0,1,0.2929504673196428
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,80.0,613026.0,True,100.0,145443567.0,Unknown,2021,album,10.22,High,1,1,0.5863052753212017
All Too Well (Taylor's Version),Taylor Swift,72.0,329160.0,False,100.0,145489371.0,Unknown,2021,album,5.49,High,1,1,0.29296194002434706
All You Had To Do Was Stay,Taylor Swift,54.5,193293.0,False,100.0,145396321.0,Unknown,2014,album,3.22,Medium,0,1,0.2364445539795434
All You Need Is Love,The Beatles,51.0,226666.0,False,82.0,30721676.0,Classic Rock,1999,album,3.78,Medium,0,1,0.1319071800228348
All You Wanted,Michelle Branch,62.0,217680.0,False,57.0,689453.0,Unknown,2001,album,3.63,High,0,0,0.31385436951517653
All of Human Knowledge Made Us Dumb,SOFIA ISELLA,57.0,229689.0,False,55.0,557085.0,Unknown,2022,single,3.83,Medium,0,0,0.33788972832335745
All of Me,John Legend,85.0,269560.0,False,73.0,8072466.0,Soft Pop,2013,album,4.49,High,1,0,0.17532718475407222
All over me,HAIM,52.0,202626.0,False,65.0,1436277.0,Unknown,2025,album,3.38,Medium,0,0,0.22546786139123073
All the Things She Said,Robin Schulz,69.0,165299.0,False,75.0,3275657.0,Tropical House,2024,single,2.75,High,1,1,0.12584528191141053
Allein Allein - BENNETT Remix,Alok,52.0,145977.0,False,76.0,11247155.0,Brazilian Bass,2024,single,2.43,Medium,0,1,0.1404902196533107
Allergic,Post Malone,58.0,156893.0,True,86.0,47720209.0,Unknown,2019,album,2.61,Medium,0,1,0.14679779945988222
Alleyways,The Neighbourhood,37.0,267853.0,True,83.0,21591569.0,Unknown,2013,album,4.46,Medium,0,1,0.14005270058726538
Alleyways - Slowed Down,The Neighbourhood,23.0,285714.0,True,83.0,21606569.0,Unknown,2013,album,4.76,Low,0,1,0.1564553845255656
Almost Famous,Eminem,51.0,292480.0,True,88.0,104517308.0,Rap,2010,album,4.87,Medium,0,1,0.21948159665349087
Alone,Doja Cat,56.0,228866.0,True,86.0,34748949.0,Unknown,2021,album,3.81,Medium,0,1,0.12939768263487786
Alone (Feat. Big Sean & Stefflon Don),Halsey,47.0,207457.0,False,80.0,22392682.0,Unknown,2018,single,3.46,Medium,0,1,0.1215859700074893
Alone - Remastered 2000,Heart,58.0,219293.0,False,67.0,3005585.0,Classic Rock,2000,compilation,3.65,Medium,0,0,0.20266228224549582
Alone And Forsaken,Hank Williams,45.0,121733.0,False,55.0,1067339.0,Classic Country,1952,album,2.03,Medium,0,0,0.3393243641390293
Alone Tonight,Chris Young,43.0,183453.0,False,65.0,2918550.0,Country,2015,album,3.06,Medium,0,0,0.22068186565863443
"Alone, Pt. II",Alan Walker,69.5,179052.0,False,78.0,41266318.0,Unknown,2019,single,2.98,High,1,1,0.15977086535399349
Alors on danse - Radio Edit,Stromae,78.0,206066.0,False,73.0,3860463.0,French Pop,2010,album,3.43,High,1,0,0.1408295858433069
Already Gone,Sleeping At Last,67.0,243007.0,False,66.0,1555597.0,Unknown,2016,album,4.05,High,1,0,0.22339484583306793
Alright,Darius Rucker,69.0,231920.0,False,66.0,2774161.0,Country,2008,album,3.87,High,1,0,0.21591119872293393
Alright,Scoobert Doobert,45.0,202000.0,False,36.0,5521.0,Unknown,2025,single,3.37,Medium,0,0,0.6152699337214426
Altitude,Montell Fish,69.0,164000.0,False,72.0,2133043.0,Unknown,2022,album,2.73,High,1,0,0.157392583325007
Altyn,framed,0.0,101958.0,True,42.0,84255.0,Unknown,2022,single,1.7,Low,0,0,0.5060940125230818
Always,Bon Jovi,39.0,353173.0,False,78.0,15806152.0,Glam Metal,1994,compilation,5.89,Medium,0,1,0.2364296518693999
Always Been You,Jessie Murph,0.0,131824.0,False,76.0,1626341.0,Unknown,2021,single,2.2,Low,0,1,0.14218614154885892
Always Forever,Cults,79.0,223746.0,False,66.0,1254937.0,Unknown,2013,album,3.73,High,1,0,0.2204127531440279
Always Love featuring Hyunjin (Stray Kids),d4vd,72.0,198472.0,False,79.0,4683168.0,Unknown,2025,single,3.31,High,1,1,0.08151992569412216
Always On Time,Ja Rule,3.0,245133.0,True,69.0,2152404.0,East Coast Hip Hop,2001,album,4.09,Low,0,0,0.1933351171964224
Always Remember Us This Way,Lady Gaga,84.0,210200.0,False,88.0,42256604.0,Art Pop,2018,album,3.5,High,1,1,0.13363227489596105
Always See Your Face,Love,0.0,199080.0,False,44.0,271107.0,Psychedelic Rock,2018,compilation,3.32,Low,0,0,0.45129968893625766
Always in My Head,Coldplay,66.0,216626.0,False,88.0,60804949.0,Unknown,2014,album,3.61,High,0,1,0.15408936412207605
Am I A Girl?,Poppy,44.0,217855.0,False,66.0,1685958.0,Unknown,2018,album,3.63,Medium,0,0,0.2158004561746076
Am I Wrong,Nico & Vinz,67.0,246693.0,False,61.0,573419.5,Unknown,2014,album,4.11,High,1,0,0.2854540033367966
Amal,Abeer Nehme,38.0,232880.0,False,50.0,247771.0,Sholawat,2025,single,3.88,Medium,0,0,0.399233439626923
Amanhecer,Daya Blaze,5.0,181000.0,False,2.0,0.0,Unknown,2025,single,3.02,Low,0,0,1.1690667719895125
Amarillo,Shakira,60.0,219640.0,False,85.0,39777995.0,Latin Pop,2017,album,3.66,Medium,0,1,0.13402731318426353
Amarillo By Morning,George Strait,59.5,173139.5,False,72.0,5159121.5,Country,2019,compilation,2.89,Medium,0,0,0.15368267186000942
Amazed,JD & The Straight Chasers,52.0,172661.0,False,49.0,1874.0,Unknown,2025,single,2.88,Medium,0,0,0.5535029440424017
Amazing Day,Coldplay,58.0,271106.0,False,88.0,60830643.0,Unknown,2015,album,4.52,Medium,0,1,0.1806136433899238
Amber Ale,Borislav Slavov,0.0,222956.0,False,56.0,55191.0,Medieval,2018,album,3.72,Low,0,0,0.3828149237192376
Ambition For Cash,Key Glock,69.0,143480.0,True,73.0,2398201.0,Unknown,2021,album,2.39,High,1,0,0.1559006129885156
Amen,Shaboozey,56.0,197403.0,False,75.0,1448613.0,Unknown,2025,single,3.29,Medium,0,1,0.12919405742272455
American,Lana Del Rey,54.0,248907.0,False,88.0,51773650.0,Unknown,2012,album,4.15,Medium,0,1,0.15910689486901472
American Boy,Estelle,80.0,284733.0,True,65.0,386136.0,Unknown,2008,album,4.75,High,1,0,0.27533212561981957
American Money,BØRNS,65.0,260986.0,False,65.0,1373180.0,Unknown,2015,album,4.35,High,0,0,0.2413198036047931
American Soldier,Toby Keith,60.0,263333.0,False,70.0,3014433.0,Country,2003,album,4.39,Medium,0,0,0.19180594375162907
American Venom,Woody Jackson,55.0,172893.0,False,49.0,29433.0,Unknown,2019,compilation,2.88,Medium,0,0,0.4584659296003845
Amor Infinito,Mauricio Maia,17.0,157500.0,False,4.0,276.0,Unknown,2025,single,2.62,Low,0,0,0.9718131833585741
Amulet of the Weeping Maze (Single from the Mandy Original Motion Picture Soundtrack),Jeremiah Sand,9.0,432925.0,False,2.0,1272.0,Unknown,2018,single,7.22,Low,0,0,0.9971226528672918
Ana Fel Gharam,Sherine,49.0,227787.0,False,66.0,9668759.0,Egyptian Pop,2003,album,3.8,Medium,0,0,0.22088893545211347
Ana Keter,Sherine,41.0,348290.0,False,66.0,9676780.0,Egyptian Pop,2014,album,5.8,Medium,0,0,0.292682358410413
Ana Mesheet,Ahmed Saad,45.0,222546.0,False,61.0,6371210.0,Mahraganat,2025,album,3.71,Medium,0,0,0.2643327785403563
Ana Negm,Cairokee,62.0,241852.0,False,60.0,4299545.0,Egyptian Pop,2022,album,4.03,High,0,0,0.27693072168196525
Ana Yalli Bhebbak,Nancy Ajram,51.0,208373.0,False,62.0,3745808.0,Egyptian Pop,2006,album,3.47,Medium,0,0,0.2506403098387307
Anakin and Padmé,Kevin Kiner,39.0,108306.0,False,46.0,41379.0,Soundtrack,2014,album,1.81,Medium,0,0,0.48609898643252675
Anakin's Betrayal,John Williams,51.0,245320.0,False,70.0,1605379.0,Soundtrack,2005,album,4.09,Medium,0,0,0.1869576123978914
Anakin's Theme,John Williams,42.0,187586.0,False,70.0,1605047.0,Soundtrack,1999,album,3.13,Medium,0,0,0.17537670282186593
Ancient Dreams in a Modern Land,MARINA,62.0,206080.0,False,72.0,6114655.0,Unknown,2021,album,3.43,High,0,0,0.15345621639749688
And They're Off,Kevin Kiner; Gustavo Santaolalla,0.0,123333.0,False,19.0,868.0,Southern Gothic,2012,album,2.06,Low,0,0,0.8163050726908845
Andrea,Bad Bunny,77.0,339611.0,True,95.0,102500980.0,Reggaeton,2022,album,5.66,High,1,1,0.2701909362400271
Andromeda,Weyes Blood,65.0,280186.0,False,56.0,561316.0,Art Pop,2019,album,4.67,High,0,0,0.34324203447498014
Andy's Birthday,Randy Newman,0.0,358026.0,False,59.0,267791.0,Unknown,1995,compilation,5.97,Low,0,0,0.37595942755533657
Aneurysm,Nirvana,29.0,285613.0,False,81.0,23398010.0,Grunge,1991,album,4.76,Low,0,1,0.16525872495536864
Aneurysm - Live At The Paramount,Nirvana,25.0,289813.0,False,81.0,23398010.0,Grunge,1991,album,4.83,Low,0,1,0.16910538828001473
Angel,Aerosmith,63.0,308906.0,False,75.0,16049674.0,Classic Rock,1987,album,5.15,High,0,1,0.20589484658729817
Angel,PinkPantheress,48.0,123820.0,False,78.0,4761364.0,Bedroom Pop,2023,compilation,2.06,Medium,0,1,0.12872313853476022
Angel,The Weeknd,61.0,377346.0,True,93.0,112918137.0,Unknown,2015,album,6.29,High,0,1,0.304026145681284
Angel Baby,Troye Sivan,68.0,220779.0,False,73.0,9462495.0,Unknown,2021,single,3.68,High,1,0,0.15317313559249052
Angel By The Wings,Sia,66.0,319200.0,False,82.0,30541347.0,Unknown,2016,single,5.32,High,0,1,0.20289298753830243
Angel Numbers / Ten Toes,Chris Brown,77.0,306847.0,True,87.0,28327351.0,R&B,2023,album,5.11,High,1,1,0.18128483226444989
